ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID
MNT-07081,2023-10-30,Correctivo,Malo,Malo,4987846
MNT-07082,2024-05-13,Emergencia,Bueno,Bueno,9155597
MNT-07083,2024-10-11,Preventivo,Malo,Regular,33827
MNT-07084,2023-11-03,Emergencia,Malo,Regular,21490
MNT-07085,2024-08-13,Emergencia,Regular,Bueno,9180972
MNT-07086,2024-03-23,Emergencia,Bueno,Regular,9398092
MNT-07087,2024-04-19,Preventivo,Regular,Bueno,4987803
MNT-07088,2024-08-21,Emergencia,Regular,Malo,5211849
MNT-07089,2023-11-08,Preventivo,Regular,Regular,59259
MNT-07090,2024-07-16,Preventivo,Regular,Bueno,3580279
MNT-07091,2023-11-22,Emergencia,Bueno,Regular,9492624
MNT-07092,2024-03-30,Preventivo,Bueno,Regular,4749949
MNT-07093,2023-05-12,Preventivo,Malo,Bueno,19080
MNT-07094,2024-06-30,Correctivo,Malo,Bueno,5659309
MNT-07095,2024-04-05,Emergencia,Regular,Regular,34048
MNT-07096,2023-11-15,Emergencia,Regular,Malo,9391939
MNT-07097,2024-06-04,Emergencia,Bueno,Bueno,58956
MNT-07098,2024-06-23,Emergencia,Malo,Bueno,5219505
MNT-07099,2024-03-04,Correctivo,Bueno,Bueno,3530346
MNT-07100,2024-01-13,Preventivo,Malo,Regular,5799383
MNT-07101,2023-09-12,Emergencia,Bueno,Regular,21359
MNT-07102,2023-12-05,Preventivo,Regular,Malo,21827
MNT-07103,2023-10-30,Preventivo,Bueno,Malo,7897714
MNT-07104,2024-09-23,Emergencia,Regular,Bueno,8888656
MNT-07105,2024-10-04,Emergencia,Malo,Bueno,3566888
MNT-07106,2024-01-24,Correctivo,Regular,Malo,8907174
MNT-07107,2024-09-16,Correctivo,Regular,Bueno,8888554
MNT-07108,2023-11-05,Preventivo,Malo,Regular,9191642
MNT-07109,2024-02-29,Correctivo,Bueno,Malo,6878956
MNT-07110,2024-09-19,Correctivo,Regular,Regular,5492430
MNT-07111,2024-01-27,Preventivo,Bueno,Regular,9149495
MNT-07112,2024-07-22,Preventivo,Bueno,Malo,7886338
MNT-07113,2023-11-04,Emergencia,Bueno,Regular,21022
MNT-07114,2024-05-29,Emergencia,Malo,Malo,5238912
MNT-07115,2023-12-07,Correctivo,Malo,Bueno,33458
MNT-07116,2024-08-20,Emergencia,Malo,Bueno,9288637
MNT-07117,2024-03-31,Emergencia,Regular,Bueno,5239195
MNT-07118,2023-11-23,Emergencia,Regular,Bueno,7356681
MNT-07119,2024-03-27,Preventivo,Malo,Malo,3530536
MNT-07120,2024-09-27,Emergencia,Bueno,Regular,8800691
MNT-07121,2024-01-14,Correctivo,Regular,Bueno,7168681
MNT-07122,2024-07-25,Emergencia,Bueno,Regular,9050878
MNT-07123,2024-09-07,Emergencia,Malo,Malo,4963707
MNT-07124,2024-04-01,Emergencia,Malo,Bueno,21400
MNT-07125,2023-10-28,Correctivo,Malo,Bueno,7943794
MNT-07126,2024-05-07,Preventivo,Regular,Regular,21204
MNT-07127,2024-05-02,Emergencia,Malo,Regular,33207
MNT-07128,2024-08-04,Emergencia,Regular,Bueno,33940
MNT-07129,2024-07-10,Preventivo,Regular,Regular,7815516
MNT-07130,2024-03-26,Correctivo,Regular,Bueno,20251
MNT-07131,2024-08-27,Emergencia,Regular,Bueno,9157640
MNT-07132,2023-11-13,Correctivo,Bueno,Malo,59382
MNT-07133,2024-01-13,Preventivo,Malo,Regular,22203
MNT-07134,2024-08-25,Emergencia,Regular,Malo,9262485
MNT-07135,2024-08-05,Preventivo,Malo,Regular,9053882
MNT-07136,2023-12-19,Preventivo,Regular,Bueno,52910
MNT-07137,2024-05-19,Correctivo,Regular,Bueno,7889426
MNT-07138,2024-07-24,Preventivo,Malo,Bueno,21808
MNT-07139,2024-07-12,Preventivo,Bueno,Regular,24950
MNT-07140,2023-12-11,Preventivo,Malo,Malo,3530345
MNT-07141,2023-12-11,Preventivo,Regular,Regular,7794410
MNT-07142,2023-11-02,Correctivo,Bueno,Bueno,21003
MNT-07143,2024-03-01,Preventivo,Malo,Malo,9182930
MNT-07144,2024-03-22,Correctivo,Regular,Regular,9155771
MNT-07145,2024-04-15,Emergencia,Malo,Malo,5219517
MNT-07146,2024-08-08,Correctivo,Bueno,Regular,3531310
MNT-07147,2024-05-09,Preventivo,Bueno,Regular,58686
MNT-07148,2024-03-11,Preventivo,Malo,Bueno,9291609
MNT-07149,2024-08-18,Correctivo,Malo,Regular,21612
MNT-07150,2024-06-26,Emergencia,Malo,Malo,9277664
MNT-07151,2023-12-12,Emergencia,Regular,Bueno,5602462
MNT-07152,2024-04-02,Correctivo,Malo,Regular,21891
MNT-07153,2024-07-30,Preventivo,Bueno,Malo,7126504
MNT-07154,2024-07-08,Emergencia,Malo,Bueno,3743682
MNT-07155,2024-06-30,Emergencia,Regular,Malo,3593342
MNT-07156,2023-10-23,Preventivo,Bueno,Bueno,7859423
MNT-07157,2024-03-16,Emergencia,Malo,Malo,34104
MNT-07158,2024-05-29,Correctivo,Regular,Regular,24947
MNT-07159,2024-05-29,Correctivo,Malo,Bueno,7887213
MNT-07160,2024-09-19,Emergencia,Regular,Regular,9223762
MNT-07161,2024-06-14,Correctivo,Bueno,Bueno,32569
MNT-07162,2024-01-23,Correctivo,Regular,Regular,20680
MNT-07163,2023-11-03,Preventivo,Bueno,Bueno,3568554
MNT-07164,2024-01-26,Correctivo,Regular,Regular,33918
MNT-07165,2024-10-02,Emergencia,Bueno,Malo,3580731
MNT-07166,2024-02-25,Emergencia,Malo,Bueno,7802507
MNT-07167,2024-07-28,Emergencia,Bueno,Bueno,20710
MNT-07168,2024-04-20,Emergencia,Malo,Bueno,58319
MNT-07169,2023-12-08,Emergencia,Malo,Malo,19203
MNT-07170,2024-05-24,Preventivo,Bueno,Bueno,4738010
MNT-07171,2023-12-15,Emergencia,Malo,Regular,5239210
MNT-07172,2024-07-07,Preventivo,Malo,Malo,53188
MNT-07173,2023-11-21,Preventivo,Malo,Bueno,25744
MNT-07174,2023-12-18,Preventivo,Bueno,Bueno,5214664
MNT-07175,2024-04-28,Emergencia,Bueno,Bueno,7840425
MNT-07176,2024-01-25,Preventivo,Malo,Bueno,19574
MNT-07177,2023-12-24,Preventivo,Regular,Malo,7898756
MNT-07178,2024-09-01,Emergencia,Malo,Malo,9181917
MNT-07179,2024-09-29,Correctivo,Bueno,Regular,5658100
MNT-07180,2024-06-06,Correctivo,Regular,Regular,19004
MNT-07181,2024-01-03,Emergencia,Malo,Regular,20402
MNT-07182,2023-11-05,Preventivo,Bueno,Bueno,19508
MNT-07183,2024-01-30,Preventivo,Regular,Malo,25072
MNT-07184,2024-07-23,Preventivo,Malo,Regular,9049854
MNT-07185,2024-03-06,Emergencia,Malo,Bueno,4731215
MNT-07186,2023-11-07,Correctivo,Regular,Regular,8804652
MNT-07187,2024-06-14,Correctivo,Malo,Bueno,8805874
MNT-07188,2024-01-17,Correctivo,Malo,Bueno,7794412
MNT-07189,2024-01-01,Emergencia,Regular,Bueno,20043
MNT-07190,2024-07-23,Preventivo,Bueno,Malo,7896556
MNT-07191,2024-03-12,Preventivo,Bueno,Malo,22365
MNT-07192,2024-01-19,Preventivo,Regular,Bueno,59674
MNT-07193,2024-03-19,Correctivo,Regular,Malo,22419
MNT-07194,2024-08-30,Correctivo,Bueno,Bueno,21336
MNT-07195,2024-03-24,Emergencia,Regular,Regular,20564
MNT-07196,2024-04-28,Preventivo,Bueno,Bueno,6884767
MNT-07197,2024-06-03,Emergencia,Malo,Bueno,21379
MNT-07198,2024-08-03,Preventivo,Malo,Malo,9052183
MNT-07199,2023-12-01,Emergencia,Malo,Bueno,8888606
MNT-07200,2024-09-29,Preventivo,Bueno,Malo,7125678
MNT-07201,2024-08-10,Preventivo,Bueno,Malo,7591614
MNT-07202,2024-01-11,Correctivo,Regular,Regular,33074
MNT-07203,2024-08-23,Emergencia,Bueno,Malo,21205
MNT-07204,2024-10-05,Correctivo,Malo,Malo,7538121
MNT-07205,2024-03-30,Preventivo,Bueno,Malo,59925
MNT-07206,2024-09-04,Emergencia,Bueno,Malo,19917
MNT-07207,2024-04-24,Correctivo,Regular,Regular,33521
MNT-07208,2024-10-10,Emergencia,Bueno,Malo,24674
MNT-07209,2023-10-16,Correctivo,Regular,Bueno,20998
MNT-07210,2024-03-16,Correctivo,Regular,Malo,5659679
MNT-07211,2024-04-18,Correctivo,Bueno,Bueno,4960331
MNT-07212,2024-02-08,Emergencia,Regular,Malo,34930
MNT-07213,2024-09-09,Emergencia,Malo,Bueno,3576579
MNT-07214,2024-06-05,Emergencia,Bueno,Regular,19226
MNT-07215,2024-05-18,Preventivo,Malo,Bueno,34206
MNT-07216,2024-03-14,Preventivo,Malo,Bueno,20390
MNT-07217,2024-09-14,Emergencia,Regular,Regular,5658638
MNT-07218,2024-08-10,Emergencia,Bueno,Bueno,9049442
MNT-07219,2024-02-10,Correctivo,Regular,Malo,9149559
MNT-07220,2024-05-06,Emergencia,Regular,Malo,3565661
MNT-07221,2024-06-24,Correctivo,Malo,Regular,9494174
MNT-07222,2024-06-03,Preventivo,Bueno,Regular,9497235
MNT-07223,2024-09-02,Correctivo,Malo,Regular,9178043
MNT-07224,2024-09-28,Emergencia,Bueno,Bueno,8914028
MNT-07225,2024-01-20,Correctivo,Bueno,Malo,9446840
MNT-07226,2024-09-27,Emergencia,Bueno,Regular,52988
MNT-07227,2024-07-04,Preventivo,Malo,Malo,7902156
MNT-07228,2024-05-19,Preventivo,Bueno,Bueno,5601894
MNT-07229,2023-12-13,Preventivo,Malo,Malo,9387931
MNT-07230,2024-09-26,Preventivo,Regular,Regular,34819
MNT-07231,2024-06-19,Correctivo,Malo,Bueno,8929859
MNT-07232,2024-01-13,Correctivo,Malo,Bueno,7928139
MNT-07233,2024-08-22,Preventivo,Regular,Regular,9187097
MNT-07234,2024-09-15,Emergencia,Malo,Bueno,21401
MNT-07235,2023-12-24,Preventivo,Bueno,Regular,7802482
MNT-07236,2024-04-28,Preventivo,Regular,Malo,4795183
MNT-07237,2023-10-19,Emergencia,Bueno,Malo,24781
MNT-07238,2024-06-25,Preventivo,Bueno,Bueno,32955
MNT-07239,2023-12-04,Preventivo,Bueno,Malo,7886655
MNT-07240,2024-06-30,Preventivo,Bueno,Malo,9225688
MNT-07241,2024-04-06,Correctivo,Malo,Bueno,5209533
MNT-07242,2024-09-18,Preventivo,Bueno,Malo,9225685
MNT-07243,2024-03-04,Emergencia,Malo,Malo,21777
MNT-07244,2024-02-14,Preventivo,Bueno,Regular,8888489
MNT-07245,2024-05-13,Emergencia,Malo,Bueno,19151
MNT-07246,2024-09-04,Correctivo,Bueno,Bueno,9220317
MNT-07247,2023-12-07,Emergencia,Bueno,Bueno,4985949
MNT-07248,2024-02-20,Correctivo,Bueno,Regular,59446
MNT-07249,2024-10-04,Preventivo,Malo,Regular,9294100
MNT-07250,2024-02-26,Emergencia,Regular,Regular,3581342
MNT-07251,2023-11-22,Correctivo,Malo,Malo,9394695
MNT-07252,2024-03-21,Emergencia,Regular,Malo,4749987
MNT-07253,2024-08-21,Correctivo,Bueno,Bueno,33781
MNT-07254,2024-07-09,Preventivo,Bueno,Bueno,33953
MNT-07255,2023-11-10,Preventivo,Bueno,Malo,7404219
MNT-07256,2024-03-31,Emergencia,Regular,Malo,9050594
MNT-07257,2023-12-13,Preventivo,Bueno,Regular,22484
MNT-07258,2024-06-24,Preventivo,Regular,Malo,22457
MNT-07259,2024-01-02,Preventivo,Regular,Regular,32573
MNT-07260,2024-09-15,Correctivo,Regular,Regular,9294342
MNT-07261,2023-10-30,Correctivo,Bueno,Regular,4749957
MNT-07262,2024-10-01,Correctivo,Regular,Regular,3580358
MNT-07263,2024-09-22,Correctivo,Bueno,Regular,3613338
MNT-07264,2024-04-13,Preventivo,Bueno,Malo,53102
MNT-07265,2024-07-20,Correctivo,Malo,Bueno,57892
MNT-07266,2024-03-12,Emergencia,Malo,Bueno,58514
MNT-07267,2024-03-03,Preventivo,Bueno,Malo,7890638
MNT-07268,2024-03-19,Emergencia,Bueno,Bueno,8803662
MNT-07269,2024-02-21,Correctivo,Regular,Regular,9398285
MNT-07270,2024-09-06,Correctivo,Regular,Bueno,7591622
MNT-07271,2024-03-01,Preventivo,Bueno,Regular,59208
MNT-07272,2023-10-21,Emergencia,Regular,Malo,19328
MNT-07273,2024-05-23,Correctivo,Regular,Bueno,25562
MNT-07274,2023-11-05,Preventivo,Regular,Bueno,5659239
MNT-07275,2024-05-23,Preventivo,Bueno,Bueno,5245651
MNT-07276,2024-05-31,Correctivo,Malo,Malo,32643
MNT-07277,2024-08-21,Correctivo,Malo,Bueno,9186803
MNT-07278,2024-03-07,Correctivo,Malo,Regular,7861586
MNT-07279,2024-09-02,Preventivo,Malo,Bueno,8927895
MNT-07280,2024-03-31,Correctivo,Bueno,Malo,4731643
MNT-07281,2023-10-18,Correctivo,Malo,Malo,9391553
MNT-07282,2024-01-26,Emergencia,Malo,Malo,3530626
MNT-07283,2024-02-06,Emergencia,Malo,Bueno,25015
MNT-07284,2024-06-04,Preventivo,Malo,Regular,9050334
MNT-07285,2024-12-05,Correctivo,Regular,Bueno,9407943
MNT-07286,2024-07-21,Correctivo,Malo,Bueno,7890633
MNT-07287,2023-05-11,Preventivo,Malo,Bueno,5246139
MNT-07288,2024-01-14,Correctivo,Regular,Bueno,22368
MNT-07289,2024-01-05,Correctivo,Malo,Malo,33478
MNT-07290,2024-01-13,Correctivo,Bueno,Bueno,20766
MNT-07291,2024-06-30,Correctivo,Bueno,Malo,5089675
MNT-07292,2024-07-26,Correctivo,Regular,Regular,9187159
MNT-07293,2024-07-04,Correctivo,Bueno,Bueno,59601
MNT-07294,2023-11-27,Correctivo,Bueno,Malo,7928006
MNT-07295,2024-05-10,Preventivo,Bueno,Malo,21674
MNT-07296,2024-03-05,Emergencia,Malo,Bueno,3581471
MNT-07297,2024-07-31,Preventivo,Regular,Bueno,3568347
MNT-07298,2024-07-29,Emergencia,Bueno,Regular,9181009
MNT-07299,2024-04-18,Emergencia,Bueno,Bueno,58693
MNT-07300,2023-11-15,Emergencia,Bueno,Malo,7862167
MNT-07301,2024-05-02,Emergencia,Regular,Bueno,22018
MNT-07302,2024-10-04,Correctivo,Bueno,Bueno,6845943
MNT-07303,2024-05-08,Preventivo,Bueno,Bueno,59537
MNT-07304,2024-05-14,Correctivo,Malo,Regular,57937
MNT-07305,2024-02-05,Correctivo,Malo,Bueno,22478
MNT-07306,2024-07-05,Emergencia,Malo,Bueno,5209116
MNT-07307,2024-05-18,Emergencia,Malo,Bueno,8974941
MNT-07308,2023-01-11,Emergencia,Bueno,Malo,3593097
MNT-07309,2024-03-22,Correctivo,Malo,Malo,9052824
MNT-07310,2023-12-13,Preventivo,Regular,Regular,21518
MNT-07311,2024-05-22,Emergencia,Bueno,Bueno,58070
MNT-07312,2023-12-08,Emergencia,Malo,Malo,9177951
MNT-07313,2024-05-06,Emergencia,Bueno,Bueno,58227
MNT-07314,2024-05-14,Preventivo,Malo,Regular,21962
MNT-07315,2024-05-02,Emergencia,Regular,Malo,9191608
MNT-07316,2024-02-23,Preventivo,Malo,Bueno,3963361
MNT-07317,2024-06-10,Correctivo,Malo,Bueno,34024
MNT-07318,2024-03-31,Emergencia,Regular,Bueno,22171
MNT-07319,2024-03-01,Preventivo,Malo,Regular,5245764
MNT-07320,2024-06-25,Preventivo,Regular,Regular,4731184
MNT-07321,2023-11-27,Correctivo,Bueno,Malo,8887937
MNT-07322,2024-09-06,Preventivo,Regular,Regular,6761337
MNT-07323,2024-06-09,Correctivo,Malo,Bueno,9473290
MNT-07324,2024-09-08,Emergencia,Regular,Regular,9157638
MNT-07325,2023-11-23,Preventivo,Regular,Regular,9048980
MNT-07326,2023-11-19,Emergencia,Regular,Bueno,5178810
MNT-07327,2024-08-11,Preventivo,Regular,Malo,60096
MNT-07328,2023-12-11,Correctivo,Malo,Bueno,59281
MNT-07329,2024-02-22,Correctivo,Bueno,Malo,8804632
MNT-07330,2024-07-20,Preventivo,Malo,Regular,9435367
MNT-07331,2024-01-03,Emergencia,Malo,Malo,25089
MNT-07332,2024-02-17,Preventivo,Regular,Bueno,60041
MNT-07333,2024-02-14,Correctivo,Bueno,Bueno,24895
MNT-07334,2024-05-09,Correctivo,Malo,Regular,4988202
MNT-07335,2024-03-29,Correctivo,Malo,Malo,60092
MNT-07336,2024-01-25,Preventivo,Regular,Regular,33292
MNT-07337,2024-10-02,Preventivo,Regular,Regular,21963
MNT-07338,2024-06-23,Emergencia,Regular,Regular,9494348
MNT-07339,2024-09-13,Emergencia,Malo,Bueno,33242
MNT-07340,2023-11-15,Emergencia,Regular,Bueno,5075426
MNT-07341,2024-08-13,Preventivo,Regular,Regular,3559753
MNT-07342,2024-03-24,Correctivo,Regular,Bueno,8907108
MNT-07343,2024-06-02,Correctivo,Regular,Regular,58923
MNT-07344,2024-09-15,Correctivo,Bueno,Regular,5071683
MNT-07345,2024-05-30,Emergencia,Malo,Regular,20759
MNT-07346,2024-02-02,Preventivo,Malo,Regular,59626
MNT-07347,2024-07-16,Preventivo,Bueno,Regular,20744
MNT-07348,2024-07-22,Emergencia,Malo,Bueno,9183722
MNT-07349,2024-08-20,Emergencia,Regular,Malo,7116366
MNT-07350,2024-01-28,Correctivo,Bueno,Bueno,3573008
MNT-07351,2024-06-25,Correctivo,Malo,Malo,19079
MNT-07352,2023-10-27,Emergencia,Bueno,Bueno,20538
MNT-07353,2024-06-02,Emergencia,Malo,Regular,24674
MNT-07354,2023-11-12,Preventivo,Regular,Regular,33302
MNT-07355,2024-03-25,Preventivo,Malo,Malo,33504
MNT-07356,2024-07-17,Correctivo,Bueno,Regular,8974616
MNT-07357,2023-12-16,Correctivo,Regular,Regular,5220643
MNT-07358,2024-06-12,Preventivo,Malo,Malo,9291593
MNT-07359,2024-01-03,Preventivo,Regular,Regular,3565845
MNT-07360,2023-11-18,Preventivo,Malo,Bueno,9219003
MNT-07361,2024-04-04,Preventivo,Regular,Regular,58211
MNT-07362,2024-06-22,Emergencia,Malo,Malo,7840415
MNT-07363,2024-02-01,Emergencia,Regular,Regular,9155778
MNT-07364,2024-05-26,Preventivo,Bueno,Malo,9205241
MNT-07365,2024-05-02,Emergencia,Regular,Regular,59131
MNT-07366,2024-09-16,Preventivo,Malo,Malo,22385
MNT-07367,2024-04-13,Preventivo,Regular,Malo,4995104
MNT-07368,2024-01-04,Emergencia,Bueno,Bueno,9177935
MNT-07369,2024-07-16,Emergencia,Regular,Malo,59236
MNT-07370,2023-12-25,Preventivo,Malo,Bueno,20882
MNT-07371,2023-12-24,Correctivo,Bueno,Regular,3581604
MNT-07372,2023-10-20,Emergencia,Regular,Malo,8978614
MNT-07373,2023-12-25,Correctivo,Bueno,Regular,21761
MNT-07374,2024-03-09,Preventivo,Bueno,Bueno,21362
MNT-07375,2024-03-01,Preventivo,Regular,Bueno,6778263
MNT-07376,2023-12-13,Emergencia,Regular,Malo,451330
MNT-07377,2023-12-01,Preventivo,Regular,Malo,32818
MNT-07378,2024-08-03,Preventivo,Bueno,Bueno,19784
MNT-07379,2023-12-27,Emergencia,Regular,Bueno,24896
MNT-07380,2024-07-10,Correctivo,Malo,Bueno,7898709
MNT-07381,2024-05-20,Preventivo,Regular,Regular,8181891
MNT-07382,2024-08-28,Correctivo,Malo,Malo,25751
MNT-07383,2024-04-16,Correctivo,Malo,Regular,35227
MNT-07384,2024-01-02,Correctivo,Malo,Malo,19511
MNT-07385,2024-03-07,Emergencia,Bueno,Malo,33208
MNT-07386,2024-02-27,Correctivo,Bueno,Malo,21294
MNT-07387,2023-12-23,Correctivo,Malo,Bueno,4985748
MNT-07388,2024-08-24,Preventivo,Regular,Malo,7802458
MNT-07389,2024-07-09,Preventivo,Malo,Malo,7869829
MNT-07390,2023-11-05,Correctivo,Malo,Bueno,9187069
MNT-07391,2024-08-04,Correctivo,Malo,Malo,21275
MNT-07392,2024-10-01,Preventivo,Bueno,Bueno,20860
MNT-07393,2023-10-23,Preventivo,Regular,Bueno,33717
MNT-07394,2024-09-08,Emergencia,Malo,Regular,6878881
MNT-07395,2023-11-21,Preventivo,Bueno,Regular,7896562
MNT-07396,2024-09-18,Emergencia,Malo,Bueno,21651
MNT-07397,2024-04-24,Correctivo,Regular,Malo,4704513
MNT-07398,2024-07-07,Emergencia,Bueno,Bueno,4983965
MNT-07399,2023-11-24,Emergencia,Malo,Malo,9177954
MNT-07400,2023-12-14,Emergencia,Regular,Bueno,21658
MNT-07401,2024-02-22,Preventivo,Bueno,Regular,7903282
MNT-07402,2024-05-23,Emergencia,Malo,Malo,5219850
MNT-07403,2024-04-13,Preventivo,Regular,Bueno,7886659
MNT-07404,2024-02-19,Emergencia,Regular,Regular,59112
MNT-07405,2024-07-15,Correctivo,Malo,Malo,3849429
MNT-07406,2024-02-06,Correctivo,Malo,Malo,3581612
MNT-07407,2024-06-27,Correctivo,Regular,Bueno,25779
MNT-07408,2024-05-29,Correctivo,Regular,Malo,6909829
MNT-07409,2024-10-10,Correctivo,Regular,Regular,4749970
MNT-07410,2024-04-20,Emergencia,Regular,Bueno,7859241
MNT-07411,2024-09-06,Correctivo,Bueno,Malo,3530780
MNT-07412,2023-11-29,Preventivo,Regular,Malo,22226
MNT-07413,2024-06-26,Emergencia,Regular,Malo,33812
MNT-07414,2024-03-18,Correctivo,Regular,Malo,5158884
MNT-07415,2024-07-18,Correctivo,Bueno,Bueno,20785
MNT-07416,2024-08-26,Correctivo,Bueno,Regular,7903129
MNT-07417,2024-03-15,Emergencia,Regular,Regular,6878747
MNT-07418,2024-09-26,Emergencia,Bueno,Bueno,7021770
MNT-07419,2024-09-16,Correctivo,Malo,Malo,8805141
MNT-07420,2024-02-24,Preventivo,Malo,Regular,9049017
MNT-07421,2024-07-01,Preventivo,Malo,Bueno,21605
MNT-07422,2024-06-29,Emergencia,Regular,Malo,20028
MNT-07423,2024-02-12,Emergencia,Bueno,Malo,22072
MNT-07424,2024-03-06,Preventivo,Regular,Regular,58718
MNT-07425,2024-07-09,Emergencia,Malo,Regular,32798
MNT-07426,2024-07-13,Preventivo,Bueno,Regular,4731183
MNT-07427,2024-02-27,Preventivo,Bueno,Regular,5241056
MNT-07428,2024-07-13,Emergencia,Malo,Malo,3845310
MNT-07429,2024-10-13,Emergencia,Malo,Regular,19301
MNT-07430,2024-07-30,Emergencia,Malo,Bueno,3566749
MNT-07431,2024-10-02,Correctivo,Bueno,Regular,8804650
MNT-07432,2024-05-07,Correctivo,Bueno,Regular,8888514
MNT-07433,2024-08-30,Correctivo,Regular,Bueno,58731
MNT-07434,2024-05-31,Correctivo,Bueno,Regular,22358
MNT-07435,2024-04-23,Correctivo,Malo,Regular,9177881
MNT-07436,2024-06-03,Emergencia,Bueno,Regular,3576557
MNT-07437,2023-11-05,Emergencia,Bueno,Malo,8909769
MNT-07438,2023-12-24,Preventivo,Regular,Bueno,8938085
MNT-07439,2024-01-15,Emergencia,Regular,Regular,6761312
MNT-07440,2023-12-26,Emergencia,Malo,Regular,5492868
MNT-07441,2024-07-27,Emergencia,Malo,Regular,8803672
MNT-07442,2024-08-29,Preventivo,Regular,Regular,9223692
MNT-07443,2023-11-16,Correctivo,Bueno,Bueno,32608
MNT-07444,2024-08-24,Correctivo,Malo,Malo,3568696
MNT-07445,2024-06-30,Preventivo,Malo,Bueno,7928084
MNT-07446,2024-05-05,Preventivo,Regular,Regular,9182990
MNT-07447,2024-08-11,Emergencia,Bueno,Bueno,4737861
MNT-07448,2024-03-05,Preventivo,Bueno,Malo,22542
MNT-07449,2023-11-13,Emergencia,Regular,Malo,52910
MNT-07450,2024-03-16,Emergencia,Regular,Regular,8820196
MNT-07451,2024-01-08,Correctivo,Malo,Regular,7603260
MNT-07452,2024-06-14,Preventivo,Regular,Bueno,9289326
MNT-07453,2023-11-12,Emergencia,Bueno,Bueno,34995
MNT-07454,2024-07-26,Correctivo,Regular,Regular,7591685
MNT-07455,2024-03-16,Preventivo,Regular,Malo,7928137
MNT-07456,2024-02-17,Correctivo,Bueno,Malo,3580348
MNT-07457,2024-03-04,Emergencia,Malo,Malo,21843
MNT-07458,2024-03-13,Preventivo,Malo,Bueno,9192945
MNT-07459,2024-09-14,Correctivo,Regular,Bueno,22546
MNT-07460,2024-04-19,Preventivo,Bueno,Malo,21901
MNT-07461,2023-11-19,Emergencia,Bueno,Bueno,22577
MNT-07462,2024-07-24,Preventivo,Regular,Bueno,3530624
MNT-07463,2024-09-15,Emergencia,Regular,Bueno,7247734
MNT-07464,2024-08-31,Emergencia,Bueno,Bueno,7896667
MNT-07465,2024-02-26,Preventivo,Regular,Regular,3580682
MNT-07466,2024-03-09,Emergencia,Malo,Bueno,5204957
MNT-07467,2023-11-08,Emergencia,Malo,Bueno,5240962
MNT-07468,2024-08-29,Correctivo,Bueno,Malo,3566873
MNT-07469,2024-06-29,Preventivo,Bueno,Malo,19541
MNT-07470,2024-01-26,Preventivo,Bueno,Malo,59050
MNT-07471,2024-02-24,Preventivo,Bueno,Malo,59433
MNT-07472,2024-03-03,Emergencia,Bueno,Regular,9261941
MNT-07473,2024-04-08,Preventivo,Bueno,Bueno,3576433
MNT-07474,2023-09-11,Correctivo,Malo,Malo,33722
MNT-07475,2023-11-20,Preventivo,Malo,Regular,21504
MNT-07476,2024-04-18,Emergencia,Regular,Regular,5158851
MNT-07477,2024-04-05,Correctivo,Bueno,Bueno,59427
MNT-07478,2023-12-21,Emergencia,Bueno,Regular,3567927
MNT-07479,2024-09-06,Emergencia,Regular,Regular,58958
MNT-07480,2024-09-18,Emergencia,Malo,Regular,3568782
MNT-07481,2024-06-04,Emergencia,Malo,Malo,33722
MNT-07482,2024-03-23,Correctivo,Bueno,Regular,3530209
MNT-07483,2023-11-16,Preventivo,Malo,Malo,21843
MNT-07484,2024-04-18,Preventivo,Bueno,Malo,32700
MNT-07485,2024-07-13,Emergencia,Bueno,Bueno,22095
MNT-07486,2024-03-28,Correctivo,Bueno,Malo,9273070
MNT-07487,2023-10-29,Preventivo,Malo,Bueno,52916
MNT-07488,2024-06-13,Emergencia,Malo,Regular,19792
MNT-07489,2024-03-20,Preventivo,Malo,Malo,7872655
MNT-07490,2024-04-16,Correctivo,Regular,Malo,24912
MNT-07491,2024-06-17,Emergencia,Bueno,Malo,3576431
MNT-07492,2023-11-29,Preventivo,Bueno,Bueno,451609
MNT-07493,2024-02-06,Preventivo,Regular,Bueno,9192850
MNT-07494,2024-05-27,Emergencia,Regular,Malo,3568732
MNT-07495,2024-07-25,Emergencia,Regular,Regular,9295465
MNT-07496,2023-10-24,Correctivo,Regular,Malo,58929
MNT-07497,2024-02-22,Preventivo,Malo,Regular,8891621
MNT-07498,2023-10-20,Preventivo,Regular,Bueno,9048976
MNT-07499,2024-01-03,Emergencia,Bueno,Bueno,9494348
